route_id,agency_id,route_short_name,route_long_name,route_desc,route_type,route_color,route_text_color,route_url
134338,IFF:ARRIVA,Stopbus ipv trein,Stopbus ipv trein Heerlen <-> Herzogenrath,,3,,,
139843,IFF:ARRIVA,Sneltrein RE8,Zwolle <-> Groningen S31500,,2,,,
139844,IFF:ARRIVA,Sneltrein RE6,Bad Nieuweschans <-> Groningen S37900,,2,,,
139845,IFF:ARRIVA,Stoptrein RS18,Heerlen <-> Maastricht Randwyck ST2000,,2,,,
139847,IFF:ARRIVA,Stoptrein RS1,Groningen <-> Leeuwarden ST37400,,2,,,
139849,IFF:ARRIVA,Stoptrein RS4,Winschoten <-> Eemshaven ST37600,,2,,,
141293,IFF:ARRIVA,Stoptrein RS5,Veendam <-> Delfzijl ST37800,,2,,,
145163,IFF:ARRIVA,Stopbus ipv trein,Stopbus ipv trein Bad Nieuweschans <-> Groningen,,3,,,
145165,IFF:ARRIVA,Stopbus ipv trein,Stopbus ipv trein Groningen <-> Veendam,,3,,,
145169,IFF:ARRIVA,Stopbus ipv trein,Stopbus ipv trein Maastricht <-> Sittard,,3,,,
145170,IFF:ARRIVA,Stopbus ipv trein,Stopbus ipv trein Maastricht Randwyck <-> Sittard,,3,,,
145173,IFF:ARRIVA,Stoptrein RS3,Leeuwarden <-> Sneek ST37000,,2,,,
145174,IFF:ARRIVA,Stoptrein RS7,Veendam <-> Eemshaven ST37500,,2,,,
145175,IFF:ARRIVA,Stoptrein RS6,Winschoten <-> Delfzijl ST37700,,2,,,
146190,IFF:ARRIVA,Stopbus ipv trein,Stopbus ipv trein Delfzijl <-> Groningen,,3,,,
146192,IFF:ARRIVA,Stopbus ipv trein,Stopbus ipv trein Groningen <-> Roodeschool,,3,,,
146788,IFF:ARRIVA,Stopbus ipv trein,Stopbus ipv trein Bad Nieuweschans <-> Zuidbroek,,3,,,
146789,IFF:ARRIVA,Stopbus i.p.v. trein,Stopbus i.p.v. trein Groningen <-> Roodeschool,,3,,,
146790,IFF:ARRIVA,Nachttrein,Maastricht <-> Schiphol Airport NT32700,,2,,,
147370,IFF:ARRIVA,Snelbus ipv trein,Snelbus ipv trein Groningen <-> Zuidhorn,,3,,,
147927,IFF:ARRIVA,Snelbus ipv trein,Snelbus ipv trein Groningen <-> Zuidhorn,,3,,,
147928,IFF:ARRIVA,Snelbus ipv trein,Snelbus ipv trein Nijmegen <-> Venray,,3,,,
147929,IFF:ARRIVA,Stopbus ipv trein,Stopbus ipv trein Boxmeer <-> Nijmegen,,3,,,
147932,IFF:ARRIVA,Stopbus ipv trein,Stopbus ipv trein Mook-Molenhoek <-> Nijmegen,,3,,,
147933,IFF:ARRIVA,Stopbus ipv trein,Stopbus ipv trein Nijmegen <-> Venlo,,3,,,
147975,IFF:ARRIVA,Snelbus ipv trein,Snelbus ipv trein Heerlen <-> Maastricht,,3,,,
147976,IFF:ARRIVA,Stopbus ipv trein,Stopbus ipv trein Heerlen <-> Maastricht Randwyck,,3,,,
147977,IFF:ARRIVA,Stopbus ipv trein,Stopbus ipv trein Maastricht <-> Valkenburg,,3,,,
147978,IFF:ARRIVA,Stopbus ipv trein,Stopbus ipv trein Maastricht Randwyck <-> Valkenburg,,3,,,
147979,IFF:ARRIVA,Stopbus ipv trein,Stopbus ipv trein Bad Nieuweschans <-> Winschoten,,3,,,
147980,IFF:ARRIVA,Taxibus ipv trein,Taxibus ipv trein Houthem-St. Gerlach <-> Valkenburg,,3,,,
147981,IFF:ARRIVA,Taxibus ipv trein,Taxibus ipv trein Valkenburg <-> Valkenburg,,3,,,
148571,IFF:ARRIVA,Snelbus ipv trein,Snelbus ipv trein Groningen <-> Leer(Ostfriesl),,3,,,
148572,IFF:ARRIVA,Stopbus ipv trein,Stopbus ipv trein Bad Nieuweschans <-> Leer(Ostfriesl),,3,,,
139852,IFF:BLAUWNET_A,Sneltrein RE20,Zwolle <-> Coevorden S13800,,2,,,
139853,IFF:BLAUWNET_A,Sneltrein RE20,Zwolle <-> Emmen S3800,,2,,,
139854,IFF:BLAUWNET_A,Stoptrein RS21,Almelo <-> Hardenberg ST31000,,2,,,
139855,IFF:BLAUWNET_A,Stoptrein RS24,Zutphen <-> Oldenzaal ST31200,,2,,,
139856,IFF:BLAUWNET_A,Stoptrein RS20,Zwolle <-> Emmen ST8000,,2,,,
147935,IFF:BLAUWNET_A,Stopbus ipv trein,Stopbus ipv trein Ommen <-> Zwolle,,3,,,
139857,IFF:BLAUWNET_K,Intercity IC23,Zwolle <-> Enschede IC17900,,2,,,
139858,IFF:BLAUWNET_K,Sprinter RS23,Zwolle <-> Enschede SPR7900,,2,,,
139859,IFF:BLAUWNET_K,Sprinter RS22,Zwolle <-> Kampen SPR8500,,2,,,
139860,IFF:DB,Stoptrein,Enschede <-> Dortmund Hbf ST20200,,2,,,
139861,IFF:EUROBAHN,Sneltrein RE13,Venlo <-> Hamm (Westf.) S20000,,2,,,
139862,IFF:EUROBAHN,Stoptrein RB61,Hengelo <-> Bielefeld Hbf ST20300,,2,,,
139863,IFF:EU_SLEEPER,European Sleeper,Brussel-Zuid <-> Praha hl.n. ES400,,2,,,
146200,IFF:GV,GoVolta GoVolta,Amsterdam Centraal <-> Hamburg Hbf GV300,,2,,,
134120,IFF:NMBS,Stoptrein,Puurs <-> Roosendaal ST2550,,2,,,
148573,IFF:NMBS,Stopbus ipv trein,Stopbus ipv trein Maastricht <-> Vise,,3,,,
148574,IFF:NMBS,Stopbus ipv trein,Stopbus ipv trein Liège-Guillemins <-> Maastricht,,3,,,
17562,IFF:NS,Intercity,Rotterdam Centraal <-> Utrecht Centraal IC2800,,2,,,
17627,IFF:NS,Sprinter,Utrecht Centraal <-> Baarn SPR5500,,2,,,
17641,IFF:NS,Sprinter,Utrecht Centraal <-> Zwolle SPR5600,,2,,,
17658,IFF:NS,Intercity,Zwolle <-> Roosendaal IC3600,,2,,,
17661,IFF:NS,Intercity,Amsterdam Centraal <-> Den Haag Centraal IC2100,,2,,,
17705,IFF:NS,Intercity,Den Haag Centraal <-> Enschede IC1700,,2,,,
17748,IFF:NS,Sprinter,Uitgeest <-> Rotterdam Centraal SPR4000,,2,,,
17792,IFF:NS,Intercity,Den Helder <-> Nijmegen IC3000,,2,,,
17803,IFF:NS,Sprinter,Amsterdam Centraal <-> Zandvoort aan Zee SPR5400,,2,,,
37294,IFF:NS,Sprinter,Ede-Wageningen <-> Arnhem Centraal SPR7500,,2,,,
41208,IFF:NS,Sprinter,Dordrecht <-> Roosendaal SPR5900,,2,,,
41216,IFF:NS,Sprinter,Apeldoorn <-> Almelo SPR7000,,2,,,
41226,IFF:NS,Sprinter,Amsterdam Centraal <-> Hoorn SPR4800,,2,,,
41236,IFF:NS,Sprinter,Wijchen <-> Zutphen SPR7600,,2,,,
43187,IFF:NS,Sprinter,Den Haag Centraal <-> Dordrecht SPR5000,,2,,,
44942,IFF:NS,Intercity,Amsterdam Centraal <-> Almere Centrum IC2600,,2,,,
44947,IFF:NS,Sprinter,Almere Centrum <-> Utrecht Centraal SPR4900,,2,,,
45194,IFF:NS,Sprinter,Den Haag Centraal <-> Gouda Goverwelle SPR6800,,2,,,
52986,IFF:NS,Intercity,Enkhuizen <-> Maastricht IC2900,,2,,,
52991,IFF:NS,Sprinter,Breukelen <-> Rhenen SPR7300,,2,,,
67394,IFF:NS,Intercity,Den Haag Centraal <-> Eindhoven Centraal IC1100,,2,,,
79951,IFF:NS,Sprinter,Tilburg Universiteit <-> Weert SPR6400,,2,,,
83134,IFF:NS,Intercity,Enkhuizen <-> Heerlen IC3900,,2,,,
84150,IFF:NS,Sprinter,Leiden Centraal <-> Utrecht Centraal SPR8900,,2,,,
84247,IFF:NS,Intercity,Rotterdam Centraal <-> Arnhem Centraal IC3200,,2,,,
90309,IFF:NS,Sprinter,Assen <-> Groningen SPR6200,,2,,,
90312,IFF:NS,Sprinter,Lelystad Centrum <-> Leeuwarden SPR9000,,2,,,
114870,IFF:NS,Intercity,Enkhuizen <-> Amsterdam Centraal IC12900,,2,,,
114871,IFF:NS,Intercity,Rotterdam Centraal <-> Utrecht Centraal IC2000,,2,,,
114873,IFF:NS,Intercity,Alkmaar <-> Maastricht IC2700,,2,,,
114874,IFF:NS,Intercity,Den Haag Centraal <-> Nijmegen IC3100,,2,,,
114875,IFF:NS,Intercity,Alkmaar <-> Haarlem IC3400,,2,,,
114876,IFF:NS,Intercity,Dordrecht <-> Venlo IC3500,,2,,,
114877,IFF:NS,Intercity,Den Haag Centraal <-> Groningen IC500,,2,,,
114878,IFF:NS,Intercity,Den Haag Centraal <-> Leeuwarden IC600,,2,,,
114879,IFF:NS,Intercity,Schiphol Airport <-> Groningen IC700,,2,,,
114880,IFF:NS,Intercity,Schiphol Airport <-> Leeuwarden IC800,,2,,,
114899,IFF:NS,Sprinter,Hoorn Kersenboogerd <-> Hoofddorp SPR4100,,2,,,
114900,IFF:NS,Sprinter,Den Haag Centraal <-> Lelystad Centrum SPR4300,,2,,,
114901,IFF:NS,Sprinter,Amsterdam Centraal <-> Almere Oostvaarders SPR4600,,2,,,
114903,IFF:NS,Sprinter,Leiden Centraal <-> Utrecht Centraal SPR5700,,2,,,
114904,IFF:NS,Sprinter,Amsterdam Centraal <-> Amersfoort Vathorst SPR5800,,2,,,
114906,IFF:NS,Sprinter,Zwolle <-> Groningen SPR6100,,2,,,
114908,IFF:NS,Sprinter,Arnhem Centraal <-> Dordrecht SPR6600,,2,,,
114909,IFF:NS,Sprinter,Leiden Centraal <-> Tiel SPR6700,,2,,,
114910,IFF:NS,Sprinter,Den Haag Centraal <-> Tiel SPR6900,,2,,,
114911,IFF:NS,Sprinter,Uitgeest <-> Driebergen-Zeist SPR7400,,2,,,
114912,IFF:NS,Sprinter,Amsterdam Centraal <-> Hoofddorp SPR8100,,2,,,
114913,IFF:NS,Sprinter,Amsterdam Centraal <-> Hoofddorp SPR8200,,2,,,
114914,IFF:NS,Sprinter,Amsterdam Centraal <-> Hoofddorp SPR8300,,2,,,
114915,IFF:NS,Sprinter,Amsterdam Centraal <-> Hoofddorp SPR8400,,2,,,
120390,IFF:NS,Intercity,Enkhuizen <-> Amsterdam Centraal IC3700,,2,,,
124450,IFF:NS,Intercity direct,Rotterdam Centraal <-> Amsterdam Zuid ICD11800,,2,,,
124451,IFF:NS,Intercity direct,Rotterdam Centraal <-> Amsterdam Zuid ICD12400,,2,,,
124452,IFF:NS,Intercity direct,Breda <-> Amersfoort Schothorst ICD1800,,2,,,
124453,IFF:NS,Intercity direct,Rotterdam Centraal <-> Lelystad Centrum ICD2400,,2,,,
124474,IFF:NS,Sprinter,Den Haag Centraal <-> 's-Hertogenbosch SPR6000,,2,,,
124475,IFF:NS,Sprinter,Leiden Centraal <-> 's-Hertogenbosch SPR8800,,2,,,
124677,IFF:NS,Stopbus ipv trein,Stopbus ipv trein Arnhem Centraal <-> Nijmegen,,3,,,
125904,IFF:NS,Sprinter,Amersfoort Centraal <-> Harderwijk SPR5300,,2,,,
128466,IFF:NS,Snelbus ipv trein,Snelbus ipv trein Alkmaar <-> Den Helder,,3,,,
128476,IFF:NS,Snelbus ipv trein,Snelbus ipv trein Delft <-> Den Haag HS,,3,,,
128477,IFF:NS,Snelbus ipv trein,Snelbus ipv trein Delft <-> Rotterdam Centraal,,3,,,
128492,IFF:NS,Stopbus ipv trein,Stopbus ipv trein Amersfoort Centraal <-> Hilversum,,3,,,
128493,IFF:NS,Stopbus ipv trein,Stopbus ipv trein Amersfoort Centraal <-> Weesp,,3,,,
128495,IFF:NS,Stopbus ipv trein,Stopbus ipv trein Alkmaar <-> Amsterdam Centraal,,3,,,
128496,IFF:NS,Stopbus ipv trein,Stopbus ipv trein Alkmaar <-> Amsterdam Sloterdijk,,3,,,
128521,IFF:NS,Stopbus ipv trein,Stopbus ipv trein Haarlem <-> Uitgeest,,3,,,
128526,IFF:NS,Stopbus ipv trein,Stopbus ipv trein Lelystad Centrum <-> Weesp,,3,,,
132613,IFF:NS,Sprinter,Rotterdam Centraal <-> Rotterdam Stadion,,2,,,
138444,IFF:NS,Sprinter,Spoorwegmuseum Utrecht Centraal <-> Utrecht Maliebaan,,2,,,
139874,IFF:NS,Intercity,Eindhoven Centraal <-> Heerlen IC13900,,2,,,
139876,IFF:NS,Intercity,Amsterdam Centraal <-> Vlissingen IC2300,,2,,,
139877,IFF:NS,Intercity,Schiphol Airport <-> Amersfoort Schothorst IC900,,2,,,
139884,IFF:NS,Sprinter,Amersfoort Vathorst <-> Amsterdam Centraal SPR15800,,2,,,
139885,IFF:NS,Sprinter,Assen <-> Groningen SPR16100,,2,,,
139889,IFF:NS,Sprinter,Haarlem <-> Den Haag Centraal SPR4200,,2,,,
139890,IFF:NS,Sprinter,'s-Hertogenbosch <-> Deurne SPR6500,,2,,,
140445,IFF:NS,Intercity,Amsterdam Centraal <-> Deventer IC1500,,2,,,
141793,IFF:NS,Sprinter,Eindhoven Centraal <-> Deurne SPR16500,,2,,,
143083,IFF:NS,Intercity,Amsterdam Centraal <-> Vlissingen IC2200,,2,,,
143246,IFF:NS,Stopbus ipv trein,Stopbus ipv trein Heerhugowaard <-> Hoorn,,3,,,
143532,IFF:NS,Sprinter,Den Haag Centraal <-> Dordrecht SPR5100,,2,,,
143533,IFF:NS,Sprinter,Den Haag Centraal <-> Dordrecht SPR5200,,2,,,
145200,IFF:NS,Stopbus ipv trein,Stopbus ipv trein Boxtel <-> Tilburg,,3,,,
145222,IFF:NS,Intercity,Den Haag Centraal <-> Utrecht Centraal IC83100,,2,,,
146209,IFF:NS,Stopbus ipv trein,Stopbus ipv trein Amsterdam Sloterdijk <-> Haarlem,,3,,,
146793,IFF:NS,Snelbus ipv trein,Snelbus ipv trein Arnhem Centraal <-> Nijmegen,,3,,,
146794,IFF:NS,Snelbus ipv trein,Snelbus ipv trein Amsterdam Bijlmer ArenA <-> Amsterdam Centraal,,3,,,
146801,IFF:NS,Snelbus ipv trein,Snelbus ipv trein Gouda <-> Utrecht Centraal,,3,,,
146807,IFF:NS,Snelbus ipv trein,Snelbus ipv trein Leiden Centraal <-> Schiphol Airport,,3,,,
146809,IFF:NS,Stopbus ipv trein,Stopbus ipv trein Amersfoort Centraal <-> Amsterdam Centraal,,3,,,
146810,IFF:NS,Stopbus ipv trein,Stopbus ipv trein 't Harde <-> Amersfoort Centraal,,3,,,
146812,IFF:NS,Stopbus ipv trein,Stopbus ipv trein Amsterdam Centraal <-> Weesp,,3,,,
146819,IFF:NS,Stopbus ipv trein,Stopbus ipv trein 't Harde <-> Putten,,3,,,
146820,IFF:NS,Stopbus ipv trein,Stopbus ipv trein Hoorn <-> Zaandam,,3,,,
146821,IFF:NS,Stopbus ipv trein,Stopbus ipv trein Purmerend Overwhere <-> Zaandam,,3,,,
146822,IFF:NS,Stopbus ipv trein,Stopbus ipv trein Putten <-> Zwolle,,3,,,
146823,IFF:NS,Stopbus ipv trein,Stopbus ipv trein Utrecht Centraal <-> Woerden,,3,,,
146824,IFF:NS,Taxibus ipv trein,Taxibus ipv trein Purmerend <-> Purmerend Weidevenne,,3,,,
146828,IFF:NS,Intercity,Utrecht Centraal <-> Amersfoort Centraal,,2,,,
146836,IFF:NS,Sprinter,Utrecht Centraal <-> Tiel SPR86700,,2,,,
146837,IFF:NS,Sprinter,Zwolle <-> Lelystad Centrum SPR89000,,2,,,
147373,IFF:NS,Sprinter,Purmerend Overwhere <-> Hoorn SPR84100,,2,,,
147936,IFF:NS,Snelbus ipv trein,Snelbus ipv trein Heerenveen <-> Leeuwarden,,3,,,
147937,IFF:NS,Stopbus ipv trein,Stopbus ipv trein Amersfoort Centraal <-> Den Dolder,,3,,,
147938,IFF:NS,Stopbus ipv trein,Stopbus ipv trein Amersfoort Centraal <-> Utrecht Centraal,,3,,,
147939,IFF:NS,Stopbus ipv trein,Stopbus ipv trein Amersfoort Centraal <-> Utrecht Overvecht,,3,,,
147940,IFF:NS,Stopbus ipv trein,Stopbus ipv trein Assen <-> Groningen,,3,,,
147941,IFF:NS,Stopbus ipv trein,Stopbus ipv trein Baarn <-> Utrecht Centraal,,3,,,
147942,IFF:NS,Stopbus ipv trein,Stopbus ipv trein Baarn <-> Utrecht Overvecht,,3,,,
147943,IFF:NS,Stopbus ipv trein,Stopbus ipv trein Den Dolder <-> Utrecht Overvecht,,3,,,
147944,IFF:NS,Stopbus ipv trein,Stopbus ipv trein Delft <-> Den Haag HS,,3,,,
147945,IFF:NS,Stopbus ipv trein,Stopbus ipv trein Delft Campus <-> Rotterdam Centraal,,3,,,
147946,IFF:NS,Stopbus ipv trein,Stopbus ipv trein Heerenveen <-> Leeuwarden,,3,,,
147947,IFF:NS,Stopbus ipv trein,Stopbus ipv trein Utrecht Centraal <-> Utrecht Maliebaan,,3,,,
147949,IFF:NS,Intercity,Utrecht Centraal <-> Rotterdam Centraal IC11400,,2,,,
147950,IFF:NS,Intercity,Utrecht Centraal <-> Rotterdam Centraal IC1400,,2,,,
147953,IFF:NS,Intercity,Amsterdam Centraal <-> Hoofddorp IC80900,,2,,,
147954,IFF:NS,Intercity,Rotterdam Centraal <-> Eindhoven Centraal IC81100,,2,,,
147955,IFF:NS,Intercity,Utrecht Centraal <-> Rotterdam Centraal IC81400,,2,,,
147956,IFF:NS,Intercity,Schiphol Airport <-> Enschede IC81700,,2,,,
147957,IFF:NS,Intercity,Rotterdam Centraal <-> Roosendaal IC82200,,2,,,
147958,IFF:NS,Intercity,Rotterdam Centraal <-> Dordrecht IC82300,,2,,,
147959,IFF:NS,Stopbus ipv trein,Stopbus ipv trein Heerenveen <-> Leeuwarden,,3,,,
147961,IFF:NS,Sprinter,Amsterdam Centraal <-> Rotterdam Centraal SPR84000,,2,,,
147963,IFF:NS,Sprinter,Rotterdam Centraal <-> Dordrecht SPR85100,,2,,,
147964,IFF:NS,Sprinter,Amersfoort Centraal <-> Zwolle SPR85600,,2,,,
147965,IFF:NS,Sprinter,Lage Zwaluwe <-> Roosendaal SPR85900,,2,,,
147966,IFF:NS,Sprinter,Utrecht Centraal <-> 's-Hertogenbosch SPR86000,,2,,,
147967,IFF:NS,Sprinter,Amsterdam Bijlmer ArenA <-> Utrecht Centraal,,2,,,
147982,IFF:NS,Snelbus ipv trein,Snelbus ipv trein Amsterdam Centraal <-> Haarlem,,3,,,
147983,IFF:NS,Snelbus ipv trein,Snelbus ipv trein Amsterdam Centraal <-> Leiden Centraal,,3,,,
147984,IFF:NS,Snelbus ipv trein,Snelbus ipv trein Amsterdam Sloterdijk <-> Leiden Centraal,,3,,,
147985,IFF:NS,Snelbus ipv trein,Snelbus ipv trein Dordrecht <-> Rotterdam Centraal,,3,,,
147986,IFF:NS,Snelbus ipv trein,Snelbus ipv trein Eindhoven Centraal <-> Roermond,,3,,,
147987,IFF:NS,Snelbus ipv trein,Snelbus ipv trein Eindhoven Centraal <-> Sittard,,3,,,
147988,IFF:NS,Snelbus ipv trein,Snelbus ipv trein Eindhoven Centraal <-> Tilburg,,3,,,
147989,IFF:NS,Snelbus ipv trein,Snelbus ipv trein Enkhuizen <-> Hoorn,,3,,,
147990,IFF:NS,Snelbus ipv trein,Snelbus ipv trein Enkhuizen <-> Zaandam,,3,,,
147991,IFF:NS,Snelbus ipv trein,Snelbus ipv trein Groningen <-> Hoogeveen,,3,,,
147992,IFF:NS,Snelbus ipv trein,Snelbus ipv trein Roermond <-> Weert,,3,,,
147993,IFF:NS,Snelbus ipv trein,Snelbus ipv trein Sittard <-> Weert,,3,,,
147994,IFF:NS,Stopbus ipv trein,Stopbus ipv trein Alkmaar <-> Uitgeest,,3,,,
147996,IFF:NS,Stopbus ipv trein,Stopbus ipv trein Amsterdam Centraal <-> Duivendrecht,,3,,,
147997,IFF:NS,Stopbus ipv trein,Stopbus ipv trein Assen <-> Hoogeveen,,3,,,
147998,IFF:NS,Stopbus ipv trein,Stopbus ipv trein Assen <-> Meppel,,3,,,
147999,IFF:NS,Stopbus ipv trein,Stopbus ipv trein Dordrecht <-> Rotterdam Lombardijen,,3,,,
148000,IFF:NS,Stopbus ipv trein,Stopbus ipv trein Dordrecht <-> Rotterdam Centraal,,3,,,
148001,IFF:NS,Stopbus ipv trein,Stopbus ipv trein Eindhoven Centraal <-> Weert,,3,,,
148002,IFF:NS,Stopbus ipv trein,Stopbus ipv trein Groningen <-> Hoogeveen,,3,,,
148003,IFF:NS,Stopbus ipv trein,Stopbus ipv trein Haarlem <-> Leiden Centraal,,3,,,
148004,IFF:NS,Snelbus ipv trein,Snelbus ipv trein Groningen <-> Hoogeveen,,3,,,
148005,IFF:NS,Snelbus ipv trein,Snelbus ipv trein Roermond <-> Weert,,3,,,
148006,IFF:NS,Intercity,Tilburg <-> Amersfoort Schothorst IC1000,,2,,,
148007,IFF:NS,Intercity,Hoogeveen <-> Schiphol Airport IC80700,,2,,,
148009,IFF:NS,Intercity,Schiphol Airport <-> Lelystad Centrum,,2,,,
148010,IFF:NS,Sprinter,Uitgeest <-> Amsterdam Centraal SPR14800,,2,,,
148012,IFF:NS,Sprinter,Assen <-> Groningen SPR86100,,2,,,
148013,IFF:NS,Sprinter,Uitgeest <-> Utrecht Centraal SPR87300,,2,,,
148014,IFF:NS,Sprinter,Spoorwegmuseum Utrecht Overvecht <-> Utrecht Centraal,,2,,,
148575,IFF:NS,Snelbus ipv trein,Snelbus ipv trein Gouda <-> Woerden,,3,,,
148576,IFF:NS,Snelbus ipv trein,Snelbus ipv trein 's-Hertogenbosch <-> Oss,,3,,,
148577,IFF:NS,Stopbus ipv trein,Stopbus ipv trein Amsterdam Centraal <-> Santpoort Noord,,3,,,
148578,IFF:NS,Stopbus ipv trein,Stopbus ipv trein 's-Hertogenbosch <-> Oss,,3,,,
148579,IFF:NS,Taxibus ipv trein,Taxibus ipv trein Gouda <-> Gouda Goverwelle,,3,,,
148580,IFF:NS,Intercity,Rotterdam Centraal <-> Eindhoven Centraal IC21400,,2,,,
148581,IFF:NS,Intercity,Woerden <-> Zwolle IC80600,,2,,,
148582,IFF:NS,Intercity,Weert <-> Eindhoven Centraal IC82900,,2,,,
148583,IFF:NS,Intercity,Arnhem Centraal <-> Den Helder IC83000,,2,,,
148584,IFF:NS,Intercity,'s-Hertogenbosch <-> Roosendaal IC83600,,2,,,
148585,IFF:NS,Sprinter,Utrecht Centraal <-> Amsterdam Zuid SPR18100,,2,,,
148586,IFF:NS,Sprinter,Enkhuizen <-> Alkmaar SPR84800,,2,,,
148587,IFF:NS,Sprinter,Eindhoven Centraal <-> Boxtel SPR86400,,2,,,
148588,IFF:NS,Sprinter,'s-Hertogenbosch <-> Dordrecht SPR86600,,2,,,
138956,IFF:NS_INT,Eurostar,Amsterdam Centraal <-> London St. Pancras Int. EST9100,,2,,,
138957,IFF:NS_INT,Eurostar,Paris-Nord <-> Amsterdam Centraal EST9300,,2,,,
138958,IFF:NS_INT,Eurostar,Marne-la-Vallée-Chessy <-> Amsterdam Centraal EST9900,,2,,,
138960,IFF:NS_INT,ICE,Amsterdam Centraal <-> Frankfurt (M) Hbf ICE100,,2,,,
138964,IFF:NS_INT,ICE,Amsterdam Centraal <-> Hannover Hbf ICE240,,2,,,
138965,IFF:NS_INT,Nightjet,Amsterdam Centraal <-> Zürich HB NJ400,,2,,,
139893,IFF:NS_INT,Intercity direct,Rotterdam Centraal <-> Lelystad Centrum ICD9700,,2,,,
139894,IFF:NS_INT,ICE,Amsterdam Centraal <-> Frankfurt (M) Hbf ICE1200,,2,,,
139897,IFF:NS_INT,Nightjet,Oberhausen Hbf <-> Wien Hbf NJ40400,,2,,,
143085,IFF:NS_INT,ICE,Amsterdam Centraal <-> Berlin Hbf ICE140,,2,,,
143258,IFF:NS_INT,EuroCity,Brussel-Zuid <-> Rotterdam Centraal ECC9200,,2,,,
143259,IFF:NS_INT,Eurocity Direct,Brussel-Zuid <-> Lelystad Centrum ECD9500,,2,,,
148589,IFF:NS_INT,ICE,Amsterdam Centraal <-> München Hbf ICE200,,2,,,
139898,IFF:R-NET_NS,Sprinter,Alphen a/d Rijn <-> Gouda SPR8600,,2,,,
139899,IFF:R-NET_NS,Sprinter,Alphen a/d Rijn <-> Gouda SPR8700,,2,,,
139900,IFF:R-NET_QB,Stopbus ipv trein,Stopbus ipv trein Dordrecht <-> Geldermalsen,,3,,,
139901,IFF:R-NET_QB,Stopbus ipv trein,Stopbus ipv trein Dordrecht <-> Gorinchem,,3,,,
139902,IFF:R-NET_QB,Stopbus ipv trein,Stopbus ipv trein Geldermalsen <-> Gorinchem,,3,,,
139903,IFF:R-NET_QB,Stoptrein,Dordrecht <-> Gorinchem ST7100,,2,,,
139904,IFF:R-NET_QB,Stoptrein,Dordrecht <-> Geldermalsen ST7200,,2,,,
146840,IFF:R-NET_QB,Stopbus ipv trein,Stopbus ipv trein Boven-Hardinxveld <-> Sliedrecht,,3,,,
147969,IFF:R-NET_QB,Snelbus ipv trein,Snelbus ipv trein Dordrecht <-> Gorinchem,,3,,,
139905,IFF:RRREIS_A,Stoptrein RS30,Apeldoorn <-> Zutphen ST17800,,2,,,
139906,IFF:RRREIS_A,Stoptrein RS31,Zutphen <-> Winterswijk ST30800,,2,,,
139907,IFF:RRREIS_A,Stoptrein RS32,Arnhem Centraal <-> Winterswijk ST30900,,2,,,
139908,IFF:RRREIS_A,Stoptrein RS33,Tiel <-> Arnhem Centraal ST31100,,2,,,
143542,IFF:RRREIS_A,Sneltrein RE30,Apeldoorn <-> Winterswijk S30400,,2,,,
143543,IFF:RRREIS_A,Stoptrein RS32,Arnhem Centraal <-> Doetinchem ST30700,,2,,,
143544,IFF:RRREIS_A,Stoptrein RS32,Zevenaar <-> Arnhem Centraal ST36900,,2,,,
146841,IFF:RRREIS_A,Stopbus ipv trein,Stopbus ipv trein Elst <-> Tiel,,3,,,
139909,IFF:RRREIS_K,Sprinter RS34,Amersfoort Centraal <-> Ede-Wageningen SPR31300,,2,,,
139910,IFF:RRREIS_K,Sprinter RS34,Amersfoort Centraal <-> Barneveld Zuid SPR31400,,2,,,
134740,IFF:VIAS,Stoptrein RE19,Arnhem Centraal <-> Düsseldorf Hbf ST21200,,2,,,
139911,IFF:VIAS,Stoptrein RE19,Arnhem Centraal <-> Düsseldorf Hbf ST20000,,2,,,
127756,MEERPLUS,102,Ringlijn Purmerend,,3,004899,ffffff,
127757,MEERPLUS,101,Ringlijn Purmerend,,3,004899,ffffff,
127758,MEERPLUS,100,Amsterdam Noord via Purmerend - Edam,,3,004899,ffffff,
127759,MEERPLUS,110,Amsterdam Noord via Edam - Purmerend,,3,004899,ffffff,
127760,MEERPLUS,103,Monnickendam via Purmerend - Amsterdam Sloterdijk,,3,004899,ffffff,
127761,MEERPLUS,119,Amsterdam Noord - Landsmeer,,3,004899,ffffff,
127762,MEERPLUS,104,Amsterdam Noord - Purmerend De Purmer,,3,004899,ffffff,
127763,MEERPLUS,112,Amsterdam Noord via Volendam - Edam,,3,004899,ffffff,
127764,MEERPLUS,306,Amsterdam Noord - Purmerend Overwhere,,3,e1251b,ffffff,
127765,MEERPLUS,307,Amsterdam Noord - Purmerend De Purmer,,3,e1251b,ffffff,
127766,MEERPLUS,315,Amsterdam Noord - Monnickendam,,3,e1251b,ffffff,
127767,MEERPLUS,308,Amsterdam Noord - Purmerend Weidevenne,,3,e1251b,ffffff,
127769,MEERPLUS,67,Zaandam via Wormerveer - Purmerend,,3,004899,ffffff,
127770,MEERPLUS,394,Amsterdam Noorderpark - Zaandam,,3,e1251b,ffffff,
127771,MEERPLUS,395,Amsterdam Sloterdijk - Zaandam ZMC,,3,e1251b,ffffff,
127772,MEERPLUS,65,Beverwijk - Zaandam De Vlinder,,3,004899,ffffff,
127773,MEERPLUS,64,Zaandijk - Zaandam Kogerveld,,3,004899,ffffff,
